id	idx	query	text	pred	intent_check	slot_check	slot_count	slot_total	slot_seq	ending
44	13	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 새벽에 눈 오는지 알려줘.	weather.snow	True	True	2	2	"4240    1.0
Name: slot_seq, dtype: float64"	"4240    1.0
Name: ending, dtype: float64"
44	19	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 점심에 눈 오는지 알려줘.	weather.snow	True	True	2	2	"4246    1.0
Name: slot_seq, dtype: float64"	"4246    1.0
Name: ending, dtype: float64"
44	48	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 예보 있는지 알려줘.	weather.snow	True	True	2	2	"4273    1.0
Name: slot_seq, dtype: float64"	"4273    1.0
Name: ending, dtype: float64"
44	9	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤에는 눈이 안 오는지 알려줘.	weather.snow	True	True	2	2	"4236    1.0
Name: slot_seq, dtype: float64"	"4236    1.0
Name: ending, dtype: float64"
44	90	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 예보 알려줘.	weather.snow	True	True	2	2	"4314    1.0
Name: slot_seq, dtype: float64"	"4314    1.0
Name: ending, dtype: float64"
44	92	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤에는 눈 안 오는지 알려줘.	weather.snow	True	True	2	2	"4316    1.0
Name: slot_seq, dtype: float64"	"4316    1.0
Name: ending, dtype: float64"
44	64	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤에는 눈 오는지 알려줘.	weather.snow	True	True	2	2	"4288    1.0
Name: slot_seq, dtype: float64"	"4288    1.0
Name: ending, dtype: float64"
44	68	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 오후에 눈 오는지 알려줘.	weather.snow	True	True	2	2	"4292    1.0
Name: slot_seq, dtype: float64"	"4292    1.0
Name: ending, dtype: float64"
44	94	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 소식 알려줘.	weather.snow	True	True	2	2	"4318    1.0
Name: slot_seq, dtype: float64"	"4318    1.0
Name: ending, dtype: float64"
44	23	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 선크림을 발라야 하는데 눈 예보 좀 말씀 해주시겠습니까?	weather.uv	False	True	2	2	"4250    1.0
Name: slot_seq, dtype: float64"	"4250    1.0
Name: ending, dtype: float64"
44	2	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 오는지 알려줘.	weather.snow	True	True	2	2	"4229    1.0
Name: slot_seq, dtype: float64"	"4229    1.0
Name: ending, dtype: float64"
44	34	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 새벽에 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4261    1.0
Name: slot_seq, dtype: float64"	"4261    1.0
Name: ending, dtype: float64"
44	11	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 새벽 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4238    1.0
Name: slot_seq, dtype: float64"	"4238    1.0
Name: ending, dtype: float64"
44	79	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤에는 눈이 올지 안 오는지 알려줘.	weather.snow	True	True	2	2	"4303    1.0
Name: slot_seq, dtype: float64"	"4303    1.0
Name: ending, dtype: float64"
44	67	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	내일 밤에 눈 오는지 알려줘.	weather.snow	True	True	2	2	"4291    1.0
Name: slot_seq, dtype: float64"	"4291    1.0
Name: ending, dtype: float64"
44	38	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	모레 새벽 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4265    1.0
Name: slot_seq, dtype: float64"	"4265    1.0
Name: ending, dtype: float64"
44	73	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	모레 저녁 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4297    1.0
Name: slot_seq, dtype: float64"	"4297    1.0
Name: ending, dtype: float64"
44	86	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 오전 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4310    1.0
Name: slot_seq, dtype: float64"	"4310    1.0
Name: ending, dtype: float64"
44	85	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 선크림을 발라야 하는데 눈 오는지 알려줘.	weather.uv	False	True	2	2	"4309    1.0
Name: slot_seq, dtype: float64"	"4309    1.0
Name: ending, dtype: float64"
44	89	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 에 눈 오는지 알려줘.	weather.snow	True	True	2	2	"4313    1.0
Name: slot_seq, dtype: float64"	"4313    1.0
Name: ending, dtype: float64"
44	91	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 점심 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4315    1.0
Name: slot_seq, dtype: float64"	"4315    0.0
Name: ending, dtype: float64"
44	4	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4231    1.0
Name: slot_seq, dtype: float64"	"4231    1.0
Name: ending, dtype: float64"
44	33	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 오후에 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4260    1.0
Name: slot_seq, dtype: float64"	"4260    1.0
Name: ending, dtype: float64"
44	95	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤에는 눈이 올 거 같아 해주시겠습니까?	weather.snow	True	True	2	2	"4319    1.0
Name: slot_seq, dtype: float64"	"4319    1.0
Name: ending, dtype: float64"
44	26	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	내일 오전 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4253    1.0
Name: slot_seq, dtype: float64"	"4253    1.0
Name: ending, dtype: float64"
44	49	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 예보 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4274    1.0
Name: slot_seq, dtype: float64"	"4274    1.0
Name: ending, dtype: float64"
44	47	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	모레 오전 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4272    1.0
Name: slot_seq, dtype: float64"	"4272    1.0
Name: ending, dtype: float64"
44	25	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤의 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4252    1.0
Name: slot_seq, dtype: float64"	"4252    1.0
Name: ending, dtype: float64"
44	42	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 소식 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4267    1.0
Name: slot_seq, dtype: float64"	"4267    1.0
Name: ending, dtype: float64"
44	30	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤에 눈 오는지 알려줄 수 있습니까?	weather.snow	True	True	2	2	"4257    1.0
Name: slot_seq, dtype: float64"	"4257    0.0
Name: ending, dtype: float64"
44	55	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 오후 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4280    1.0
Name: slot_seq, dtype: float64"	"4280    1.0
Name: ending, dtype: float64"
44	36	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 예보 있으면 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4263    1.0
Name: slot_seq, dtype: float64"	"4263    1.0
Name: ending, dtype: float64"
44	18	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤에 눈 오는지 알려주겠습니까?	weather.snow	True	True	2	2	"4245    1.0
Name: slot_seq, dtype: float64"	"4245    0.0
Name: ending, dtype: float64"
44	88	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤에 눈 오는지 알려주시겠습니까?	weather.snow	True	True	2	2	"4312    1.0
Name: slot_seq, dtype: float64"	"4312    1.0
Name: ending, dtype: float64"
44	59	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤에 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4284    1.0
Name: slot_seq, dtype: float64"	"4284    1.0
Name: ending, dtype: float64"
44	76	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	내일 밤 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4300    1.0
Name: slot_seq, dtype: float64"	"4300    1.0
Name: ending, dtype: float64"
44	15	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 소식 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4242    1.0
Name: slot_seq, dtype: float64"	"4242    1.0
Name: ending, dtype: float64"
44	20	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 오는지 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4247    1.0
Name: slot_seq, dtype: float64"	"4247    1.0
Name: ending, dtype: float64"
44	44	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 소식좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4269    1.0
Name: slot_seq, dtype: float64"	"4269    1.0
Name: ending, dtype: float64"
44	12	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	모레 오후에 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4239    1.0
Name: slot_seq, dtype: float64"	"4239    1.0
Name: ending, dtype: float64"
44	57	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 낮 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4282    1.0
Name: slot_seq, dtype: float64"	"4282    1.0
Name: ending, dtype: float64"
44	51	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤에 눈 오는지 알려줘 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4276    1.0
Name: slot_seq, dtype: float64"	"4276    1.0
Name: ending, dtype: float64"
44	56	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤에 눈 오는지 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4281    0.0
Name: slot_seq, dtype: float64"	"4281    1.0
Name: ending, dtype: float64"
44	3	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	모레 오후 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4230    1.0
Name: slot_seq, dtype: float64"	"4230    1.0
Name: ending, dtype: float64"
44	43	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤에 눈 오는지 알려줘 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4268    1.0
Name: slot_seq, dtype: float64"	"4268    1.0
Name: ending, dtype: float64"
44	53	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 예보 좀 말씀 해주시의 날씨 알려줘.	weather.snow	True	True	2	2	"4278    1.0
Name: slot_seq, dtype: float64"	"4278    1.0
Name: ending, dtype: float64"
44	70	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 진천군 눈 오는지 알려줘.	weather.snow	True	True	2	2	"4294    1.0
Name: slot_seq, dtype: float64"	"4294    1.0
Name: ending, dtype: float64"
44	32	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 제주공항 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4259    0.333333
Name: slot_seq, dtype: float64"	"4259    1.0
Name: ending, dtype: float64"
44	82	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	내일 낮 강화도 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4306    1.0
Name: slot_seq, dtype: float64"	"4306    1.0
Name: ending, dtype: float64"
44	40	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 진천의 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4266    1.0
Name: slot_seq, dtype: float64"	"4266    1.0
Name: ending, dtype: float64"
44	27	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 용산구 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4254    1.0
Name: slot_seq, dtype: float64"	"4254    1.0
Name: ending, dtype: float64"
44	52	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 진천군 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4277    1.0
Name: slot_seq, dtype: float64"	"4277    1.0
Name: ending, dtype: float64"
44	65	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 화천 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4289    1.0
Name: slot_seq, dtype: float64"	"4289    1.0
Name: ending, dtype: float64"
44	87	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 춘천 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4311    1.0
Name: slot_seq, dtype: float64"	"4311    1.0
Name: ending, dtype: float64"
44	22	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 하회마을 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4249    1.0
Name: slot_seq, dtype: float64"	"4249    1.0
Name: ending, dtype: float64"
44	81	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 수원 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4305    1.0
Name: slot_seq, dtype: float64"	"4305    1.0
Name: ending, dtype: float64"
44	46	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 광주 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4271    1.0
Name: slot_seq, dtype: float64"	"4271    1.0
Name: ending, dtype: float64"
44	35	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 당진 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4262    1.0
Name: slot_seq, dtype: float64"	"4262    1.0
Name: ending, dtype: float64"
44	66	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 대전 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4290    1.0
Name: slot_seq, dtype: float64"	"4290    1.0
Name: ending, dtype: float64"
44	83	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 서울 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	True	2	2	"4307    1.0
Name: slot_seq, dtype: float64"	"4307    1.0
Name: ending, dtype: float64"
44	17	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 예보 좀 말씀 해주시의 초미세먼지 정보 알려줘.	weather.dust	False	True	2	2	"4244    1.0
Name: slot_seq, dtype: float64"	"4244    1.0
Name: ending, dtype: float64"
44	93	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 예보 좀 말씀 해주시의 초미세먼지 수치 알려줘.	weather.dust	False	True	2	2	"4317    1.0
Name: slot_seq, dtype: float64"	"4317    1.0
Name: ending, dtype: float64"
44	54	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	False	1	2	"4279    1.0
Name: slot_seq, dtype: float64"	"4279    1.0
Name: ending, dtype: float64"
44	63	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 예보 좀 말씀 해주시의 초미세먼지 어떤지 알려줘.	weather.dust	False	True	2	2	Series([], Name: slot_seq, dtype: float64)	Series([], Name: ending, dtype: float64)
44	6	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	어제 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	False	1	2	"4233    0.0
Name: slot_seq, dtype: float64"	"4233    1.0
Name: ending, dtype: float64"
44	75	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 예보 좀 말씀 해주시의 초미세먼지 농도 알려줘.	weather.dust	False	True	2	2	"4299    1.0
Name: slot_seq, dtype: float64"	"4299    1.0
Name: ending, dtype: float64"
44	16	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	토요일 오전 눈 예보 좀 말씀 해주시겠습니까?	weather.snow	True	False	1	2	"4243    1.0
Name: slot_seq, dtype: float64"	"4243    1.0
Name: ending, dtype: float64"
44	74	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 눈 예보 좀 말씀 해주시의 양 알려줘.	weather.snowfall	False	True	2	2	"4298    1.0
Name: slot_seq, dtype: float64"	"4298    1.0
Name: ending, dtype: float64"
44	24	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 적설량 알려줘.	weather.snowfall	False	True	2	2	"4251    1.0
Name: slot_seq, dtype: float64"	"4251    1.0
Name: ending, dtype: float64"
44	29	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 적설량 말씀 해주시겠습니까?	weather.snowfall	False	True	2	2	"4256    1.0
Name: slot_seq, dtype: float64"	"4256    1.0
Name: ending, dtype: float64"
44	39	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 적설량 좀 말씀 해주시겠습니까?	weather.snowfall	False	True	2	2	Series([], Name: slot_seq, dtype: float64)	Series([], Name: ending, dtype: float64)
44	7	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 적설량 찾아서 말씀 해주시겠습니까?	weather.snowfall	False	True	2	2	"4234    1.0
Name: slot_seq, dtype: float64"	"4234    1.0
Name: ending, dtype: float64"
44	14	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 적설량 말해줄 수 해주시겠습니까?	weather.snowfall	False	True	2	2	"4241    1.0
Name: slot_seq, dtype: float64"	"4241    1.0
Name: ending, dtype: float64"
44	72	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 적설량 말해줄 수 좀 말씀 해주시겠습니까?	weather.snowfall	False	True	2	2	"4296    1.0
Name: slot_seq, dtype: float64"	"4296    1.0
Name: ending, dtype: float64"
44	62	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 선크림을 발라야 하는데 초미세먼지 좀 말씀 해주시겠습니ᄁ	weather.dust	False	True	2	2	"4287    1.0
Name: slot_seq, dtype: float64"	"4287    1.0
Name: ending, dtype: float64"
44	41	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 선크림을 발라야 하는데 초미세먼지 농도좀 말씀 해주시겠스	weather.dust	False	True	2	2	Series([], Name: slot_seq, dtype: float64)	Series([], Name: ending, dtype: float64)
44	77	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 선크림을 발라야 하는데 초미세먼지 농도 좀 말씀 해주시겠스	weather.dust	False	True	2	2	"4301    1.0
Name: slot_seq, dtype: float64"	"4301    1.0
Name: ending, dtype: float64"
44	61	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 기온 좀 말씀 해주시겠습니까?	weather.temperature	False	True	2	2	"4286    1.0
Name: slot_seq, dtype: float64"	"4286    1.0
Name: ending, dtype: float64"
44	5	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 자외선 좀 말씀 해주시겠습니까?	weather.uv	False	True	2	2	"4232    1.0
Name: slot_seq, dtype: float64"	"4232    1.0
Name: ending, dtype: float64"
44	45	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 선크림을 발라야 하는데 자외선 지수가 어떻게 되는지 알려줘.	weather.uv	False	True	2	2	"4270    1.0
Name: slot_seq, dtype: float64"	"4270    1.0
Name: ending, dtype: float64"
44	50	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 선크림을 발라야 할 거 같아 해주시겠습니까?	weather.uv	False	True	2	2	"4275    1.0
Name: slot_seq, dtype: float64"	"4275    1.0
Name: ending, dtype: float64"
44	37	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 선크림을 발라야 할 거 같아 좀 말씀 해주시겠습니까?	weather.uv	False	True	2	2	"4264    1.0
Name: slot_seq, dtype: float64"	"4264    1.0
Name: ending, dtype: float64"
44	84	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 선크림을 발라야 하는데 자외선이 어떻게 되는지 알려줘.	weather.uv	False	True	2	2	"4308    1.0
Name: slot_seq, dtype: float64"	"4308    1.0
Name: ending, dtype: float64"
44	21	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 선크림을 발라야 하는데 보여줘 말씀 해주시겠습니까?	weather.uv	False	True	2	2	"4248    1.0
Name: slot_seq, dtype: float64"	"4248    1.0
Name: ending, dtype: float64"
44	78	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 선크림을 발라야 하는데 자외선 좀 말씀 해주시겠습니까?	weather.uv	False	True	2	2	"4302    1.0
Name: slot_seq, dtype: float64"	"4302    1.0
Name: ending, dtype: float64"
44	69	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 선크림을 발라야 하는데 보여줄 수 좀 말씀 해주시겠습니까	weather.uv	False	True	2	2	"4293    1.0
Name: slot_seq, dtype: float64"	"4293    1.0
Name: ending, dtype: float64"
44	71	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 선크림을 발라야 할 거 같으면 말씀 해주시겠습니까?	weather.uv	False	True	2	2	"4295    1.0
Name: slot_seq, dtype: float64"	"4295    1.0
Name: ending, dtype: float64"
44	80	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 선크림을 발라야 하는데 보여줘봐 좀 말씀 해주시겠습니ᄁ	weather.uv	False	True	2	2	"4304    1.0
Name: slot_seq, dtype: float64"	"4304    1.0
Name: ending, dtype: float64"
44	10	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 선크림을 발라야 하는데 자외선이 어떻게 된다면 말씀 해주시겠	weather.uv	False	True	2	2	"4237    1.0
Name: slot_seq, dtype: float64"	"4237    1.0
Name: ending, dtype: float64"
44	60	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 날씨 말씀 해주시겠습니까?	weather.general	False	True	2	2	"4285    0.333333
Name: slot_seq, dtype: float64"	"4285    1.0
Name: ending, dtype: float64"
44	1	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 날씨 좀 말씀 해주시겠습니까?	weather.general	False	True	2	2	"4228    1.0
Name: slot_seq, dtype: float64"	"4228    1.0
Name: ending, dtype: float64"
44	31	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 기상 정보 알려줘.	weather.general	False	True	2	2	"4258    1.0
Name: slot_seq, dtype: float64"	"4258    1.0
Name: ending, dtype: float64"
44	28	[weather.snow(day.p=*,ti_range.p=*)][day.p->ti_range.p,(해주시겠습니까?|알려줘.)]	오늘 밤 시간 좀 말씀 해주시겠습니까?	weather.temperature	False	True	2	2	"4255    1.0
Name: slot_seq, dtype: float64"	"4255    1.0
Name: ending, dtype: float64"
